p_mut	p_inf	seed	n_inf_n	n_rec_n	ief_mean	ief_var	ief_max	ief_min	r0_mean	r0_var	r0_bins
2.51188643150958e-8	0.002	13	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	14	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	15	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	16	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	17	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	18	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	19	0	16	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	20	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	21	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	22	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	23	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	24	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	25	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	26	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	27	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	28	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	29	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.002	30	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	1	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	2	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	3	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	4	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	5	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	6	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	7	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	8	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	9	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	10	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	11	0	28	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	12	0	21	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	13	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	14	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	15	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	16	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	17	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	18	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	19	0	16	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	20	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	21	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	22	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	23	0	26	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	24	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	25	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	26	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	27	0	16	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	28	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	29	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.003	30	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	1	0	26	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	2	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	3	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	4	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	5	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	6	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	7	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	8	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	9	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	10	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	11	0	28	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	12	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	13	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	14	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	15	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	16	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	17	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	18	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	19	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	20	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	21	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	22	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	23	0	30	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	24	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	25	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	26	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	27	0	16	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	28	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	29	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.004	30	0	26	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	1	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	2	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	3	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	4	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	5	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	6	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	7	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	8	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	9	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	10	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	11	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	12	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	13	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	14	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	15	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	16	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	17	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	18	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	19	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	20	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	21	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	22	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	23	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	24	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	25	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	26	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	27	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	28	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	29	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.0005	30	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	1	0	41	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	2	0	56	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	3	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	4	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	5	0	79	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	6	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	7	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	8	0	33	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	9	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	10	0	26	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	11	0	24	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	12	0	33	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	13	0	24	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	14	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	15	0	48	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	16	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	17	0	26	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	18	0	25	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	19	0	93	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	20	0	130	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	21	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	22	0	49	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	23	0	35	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	24	0	43	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	25	0	37	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	26	0	27	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	27	0	16	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	28	0	35	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	29	0	28	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.005	30	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	1	0	98	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	2	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	3	0	168	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	4	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	5	0	36	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	6	0	65	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	7	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	8	0	40	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	9	0	314	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	10	0	71	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	11	0	165	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	12	0	24	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	13	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	14	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	15	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	16	0	29	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	17	0	168	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	18	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	19	0	46	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	20	0	44	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	21	0	150	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	22	0	159	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	23	0	50	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	24	0	78	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	25	0	48	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	26	0	27	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	27	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	28	0	56	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	29	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.006	30	0	25	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	1	0	158	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	2	0	469	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	3	0	42	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	4	0	32	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	5	0	1406	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	6	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	7	0	135	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	8	0	51	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	9	0	166	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	10	0	174	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	11	0	50	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	12	0	426	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	13	0	24	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	14	0	223	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	15	0	105	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	16	4423	577	6.784229718163087	0.5816683476815178	9.776994910711407	4.22646476867499	6.977807055249005	0.5853670146493664	[0, 0, 0, 0, 2, 128, 2450, 1007, 829, 7]
2.51188643150958e-8	0.007	17	0	171	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	18	0	182	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	19	0	114	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	20	0	226	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	21	0	118	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	22	0	157	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	23	0	3769	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	24	0	288	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	25	0	33	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	26	0	818	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	27	0	31	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	28	0	650	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	29	0	115	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.007	30	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	1	4559	441	7.466908098547703	0.2915690275252383	9.641677158785663	5.698541077633437	8.729298443093207	0.3754381824528529	[0, 0, 0, 0, 0, 0, 22, 232, 2679, 1601, 23, 2]
2.51188643150958e-8	0.008	2	4650	350	9.03162003980844	0.8487531912942805	11.880041553083673	6.357276387582698	10.490837879197757	1.0639347948059723	[0, 0, 0, 0, 0, 0, 0, 11, 356, 1756, 1088, 998, 437, 4]
2.51188643150958e-8	0.008	3	4567	433	7.869327737027322	0.2925022036023729	9.878969242066749	5.927803090522831	9.18492050647711	0.3738366570107243	[0, 0, 0, 0, 0, 0, 2, 107, 2441, 1758, 239, 20]
2.51188643150958e-8	0.008	4	0	41	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	5	3852	1148	3.378112812040277	0.04053678842360263	4.688296642470059	2.1825224651530823	4.014481766850612	0.05566877560126734	[0, 0, 4, 2956, 887, 5]
2.51188643150958e-8	0.008	6	0	25	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	7	4537	463	6.877828867808558	0.08925466476287348	8.378507074245723	5.179811347534672	8.060280858321311	0.11597923050335876	[0, 0, 0, 0, 0, 0, 46, 1524, 2929, 38]
2.51188643150958e-8	0.008	8	3366	1634	2.517286048468853	0.06434464768181838	3.446255241631577	1.9079103930412358	3.0017708014019484	0.08957271254411708	[0, 0, 2116, 1249, 1]
2.51188643150958e-8	0.008	9	4364	636	5.754421954532546	0.4178518294171254	7.937431828754978	3.618486950299157	6.772226601612178	0.5525622777895903	[0, 0, 0, 0, 10, 645, 2203, 1451, 50, 5]
2.51188643150958e-8	0.008	10	4767	233	10.416039877646638	1.2689186105793058	13.37401817463384	7.432805874245129	12.03127065124595	1.5622498481027578	[0, 0, 0, 0, 0, 0, 0, 0, 24, 259, 1022, 780, 986, 1642, 41, 13]
2.51188643150958e-8	0.008	11	4554	446	7.034548176372206	0.6038800837089277	9.974598089759935	4.307698565410258	8.236437953242252	0.7779979762734264	[0, 0, 0, 0, 0, 2, 204, 2050, 1882, 222, 117, 77]
2.51188643150958e-8	0.008	12	3996	1004	3.80563058514826	0.08218666657013775	4.6986329263633175	2.4777356530698333	4.514705483914492	0.11224654152964181	[0, 0, 2, 243, 3548, 203]
2.51188643150958e-8	0.008	13	4200	800	4.785555885355061	0.38968357337657117	6.4342351115021685	3.391218706537425	5.653758931461612	0.5223267186290655	[0, 0, 0, 0, 871, 2339, 608, 382]
2.51188643150958e-8	0.008	14	0	133	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	15	4674	326	8.99937397992864	0.41288672722604775	11.873006481968211	6.527907037327668	10.456724062309043	0.5165473895944562	[0, 0, 0, 0, 0, 0, 0, 1, 139, 544, 2926, 800, 263, 1]
2.51188643150958e-8	0.008	16	0	234	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	17	0	108	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	18	4343	657	5.569040442529755	0.39295026407054434	6.814334307571684	3.600702604117438	6.558977620246852	0.5211751271199621	[0, 0, 0, 0, 3, 1134, 1813, 1393]
2.51188643150958e-8	0.008	19	4236	764	4.928498117011828	0.47240768955677415	6.927846005086946	3.5753375620615016	5.818897471319483	0.6313230005029007	[0, 0, 0, 0, 939, 2261, 320, 712, 4]
2.51188643150958e-8	0.008	20	4703	297	9.48703766400234	0.8222147603773161	13.734174999184336	5.844840531769562	10.99981660191305	1.0275939070503128	[0, 0, 0, 0, 0, 0, 5, 13, 122, 650, 937, 2674, 134, 157, 10, 1]
2.51188643150958e-8	0.008	21	0	131	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	22	3969	1031	3.8861026285318134	0.10373080205829044	4.913075511877199	2.491008083644501	4.608695183877203	0.14134944387088186	[0, 0, 1, 118, 3163, 687]
2.51188643150958e-8	0.008	23	0	76	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	24	4670	330	8.548610271317328	0.35948276359287307	11.853121724809231	6.428564242048698	9.950603715690264	0.45280367360481943	[0, 0, 0, 0, 0, 0, 0, 18, 110, 2347, 1823, 362, 5, 5]
2.51188643150958e-8	0.008	25	4681	319	9.46901782259871	1.6429665890977514	12.738148414571393	5.922726672159866	10.976777018314912	2.04584580497763	[0, 0, 0, 0, 0, 0, 1, 55, 213, 1052, 1638, 102, 1398, 219, 3]
2.51188643150958e-8	0.008	26	4062	938	4.109338373729877	0.06839825301770175	5.039147421489397	2.688734384146146	4.869343435858328	0.09315635911737699	[0, 0, 0, 56, 3027, 979]
2.51188643150958e-8	0.008	27	4236	764	4.825575967750029	0.2134438538276016	6.213524173284671	3.129893100474547	5.700876144677907	0.28708855878039996	[0, 0, 0, 5, 294, 1794, 2127, 16]
2.51188643150958e-8	0.008	28	4526	474	6.886593540099239	0.46283669029116803	8.731738625973856	4.535093861587809	8.068513039030458	0.603421701708595	[0, 0, 0, 0, 0, 53, 363, 1159, 2694, 252, 5]
2.51188643150958e-8	0.008	29	0	32	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
2.51188643150958e-8	0.008	30	4737	263	9.470828194268053	0.7896734353288642	11.960105011655529	7.0288238493565025	10.982110704822228	0.9832801176652464	[0, 0, 0, 0, 0, 0, 0, 0, 53, 657, 1295, 1975, 610, 147]
2.51188643150958e-8	0.009	1	4955	45	22.23018489070221	2.630612854650214	30.598097464766113	13.913318614169786	27.293536652858805	3.290317382287406	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 8, 30, 78, 61, 6, 303, 183, 1969, 298, 1515, 422, 61, 1, 3, 0, 5, 0, 1]
2.51188643150958e-8	0.009	2	4580	420	6.660682414874966	0.3559472721165479	8.25984570152119	4.242551253229627	8.762634107524653	0.5829984577032679	[0, 0, 0, 0, 0, 1, 158, 601, 2397, 1344, 79]
2.51188643150958e-8	0.009	3	4845	155	11.247486749950381	0.6843113768623733	13.94171968537136	7.683702691575597	14.496929004413627	1.0321486773234496	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 32, 424, 580, 2988, 541, 257, 7]
2.51188643150958e-8	0.009	4	4672	328	7.626294371356391	0.38102111179514747	9.914199208735182	5.3803568843677825	9.989894412339313	0.6075233597999836	[0, 0, 0, 0, 0, 0, 0, 52, 249, 2580, 1234, 476, 81]
2.51188643150958e-8	0.009	5	4799	201	9.932751288533339	1.860405664723321	14.436515396381461	6.443908894159324	12.870511357413891	2.8406181740986773	[0, 0, 0, 0, 0, 0, 0, 0, 39, 36, 451, 1020, 2165, 182, 34, 851, 19, 1, 1]
2.51188643150958e-8	0.009	6	0	75	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
